Borough,Address,Sale Date,Sale Price
SI,459 KLONDIKE AVENUE,07/01/2019,741000
SI,570 TRAVIS AVENUE,07/31/2019,670000
SI,85 BOGOTA STREET,07/18/2019,585000
BK,1979 KIMBALL STREET,07/26/2019,383334
BK,2018 COLEMAN STREET,07/25/2019,675000
SI,62 TURF ROAD,07/30/2019,0
SI,54 COUNTRY DRIVE SOUTH,07/01/2019,450000
QN,144-43 182 STREET,07/19/2019,0
BK,2142 KIMBALL STREET,07/30/2019,597499
SI,34 TEMPLE COURT,07/08/2019,375000
SI,29 NEW LANE,07/17/2019,0
QN,224-09 145 ROAD,07/16/2019,825000
BK,2290 NATIONAL DRIVE,07/30/2019,1090000
SI,6 ANDREASE STREET,07/19/2019,850000
QN,241-10 MEMPHIS AVENUE,07/31/2019,560000
BK,92 WHITMAN DRIVE,07/11/2019,990000
QN,243-45 145 AVENUE,07/30/2019,650000
BK,2449 EAST 63 STREET,07/15/2019,0
BK,2437 EAST 63 STREET,07/29/2019,0
SI,145 HYLAN BOULEVARD,07/10/2019,0
SI,78 DAYNA DRIVE,07/24/2019,450000
SI,78 BURGUNDY LOOP,07/26/2019,585000
BK,2224 EAST 63 STREET,07/02/2019,0
QN,14960 255 STREET,07/12/2019,825000
BK,2955 BRIGHTON 5 STREET,07/09/2019,0
BK,3100 BRIGHTON 3 STREET,07/11/2019,275000
SI,17 OAK STREET,07/01/2019,0
QN,235-53 148 AVENUE,07/18/2019,0
BK,94 CORBIN PLACE,07/01/2019,0
SI,390 MARYLAND AVENUE,07/12/2019,172480
BK,212 WEST END AVENUE,07/01/2019,0
SI,761 HYLAN BOULEVARD,07/15/2019,0
SI,66 WINDERMERE ROAD,07/31/2019,304000
SI,190 HOPE AVENUE,07/11/2019,0
SI,4 RUBENSTEIN STREET,07/15/2019,0
QN,158-20 79 STREET,07/23/2019,750000
QN,158-27 82 STREET,07/29/2019,685000
BK,237 EXETER STREET,07/01/2019,0
QN,159-08 83 STREET,07/02/2019,0
SI,199 SAND LANE,07/02/2019,529490
SI,197 SAND LANE,07/26/2019,605859
QN,160-10 84 STREET,07/15/2019,0
QN,88-09 162 AVENUE,07/25/2019,700000
SI,435 ODER AVENUE,07/30/2019,479000
SI,555 HANOVER AVENUE,07/31/2019,0
QN,86-04 164 AVENUE,07/15/2019,0
QN,93-26 157 AVENUE,07/09/2019,780000
QN,95-10 157 AVENUE,07/12/2019,0
SI,1938 CLOVE ROAD,08/01/2019,800000
SI, NECKAR AVENUE,08/01/2019,800000
BK,2800 COYLE STREET,07/30/2019,0
BK,3080 VOORHIES AVENUE,08/01/2019,335000
QN,163-14 96 STREET,07/26/2019,435000
QN, FIRST STREET,07/02/2019,65000
QN, FIRST STREET,07/02/2019,65000
SI,2 RADCLIFF ROAD,07/31/2019,0
SI,101 WILSON STREET,07/31/2019,520000
BK,16 MERIT COURT,07/02/2019,435500
SI,278 MALLORY AVENUE,08/01/2019,450000
QN,45 WEST 11 ROAD,07/25/2019,0
QN,20 WEST 15 ROAD,07/22/2019,565000
SI,134 SAND LANE,07/10/2019,307000
QN,107 EAST 7 ROAD,07/09/2019,169000
QN,916 CROSS BAY BOULEVARD,07/02/2019,325000
SI,416 ATLANTIC AVENUE,07/23/2019,0
SI,180 ATLANTIC AVENUE,07/12/2019,0
SI,161 DELAWARE AVENUE,07/18/2019,660000
QN,13-02 WHEATLEY STREET,07/16/2019,0
QN,10-36 NEILSON STREET,07/31/2019,135000
SI,120 STOBE AVENUE,07/01/2019,490000
QN,22-53 NAMEOKE AVENUE,07/18/2019,0
SI,22 BARTON AVENUE,07/10/2019,100
QN,25-02 MOTT AVENUE,07/31/2019,476580
QN,27-10 JACKSON AVENUE,07/01/2019,200000
QN,25-36 JACKSON AVENUE,07/01/2019,200000
QN,52-19 39 AVENUE,07/08/2019,1125000
QN, MOTT AVENUE,08/01/2019,420000
QN,32-29 MOTT AVENUE,08/01/2019,420000
QN,39-64 50 STREET,07/29/2019,1655000
QN,22-55 MOTT AVENUE,07/02/2019,0
SI,9 ZOE STREET,07/16/2019,0
QN,23-89 CORNAGA AVENUE,07/08/2019,560000
QN,10-75 BAY 32 STREET,07/03/2019,641500
SI,234 HUNTER AVENUE,07/17/2019,550000
QN,419 BEACH 28 STREET,07/01/2019,10
QN,41-41 41 STREET,07/24/2019,0
SI,67 FREMONT AVENUE,07/22/2019,525000
QN,353 BEACH 47 STREET,07/03/2019,206011
SI,28 YUCCA DRIVE,07/08/2019,0
SI,32 YUCCA DRIVE,07/03/2019,275000
SI,72 CLOISTER PLACE,07/31/2019,690000
SI,87 MANCHESTER DRIVE,07/26/2019,100
SI,5 GEYSER DRIVE,07/18/2019,643511
SI,22 CODY PLACE,07/22/2019,420000
SI,192 CLAWSON STREET,07/25/2019,0
SI,57 BUNNELL COURT,07/22/2019,0
QN,416 BEACH 44 STREET,07/16/2019,75000
QN,433 BEACH 43 STREET,07/11/2019,215746
SI,104 SLATER BOULEVARD,07/23/2019,0
SI,370 ADAMS AVENUE,07/30/2019,660000
SI,360 HAMDEN AVENUE,07/12/2019,565000
QN,35-56 29 STREET,07/30/2019,1100000
QN,35-55 29 STREET,07/02/2019,715500
QN,69-46 THURSBY AVENUE,07/24/2019,400000
SI,507 BEDFORD AVENUE,08/01/2019,340000
SI,324 POULTNEY STREET,07/16/2019,626224
SI,320 POULTNEY STREET,07/16/2019,610950
SI,10 SNEDEN AVENUE,07/16/2019,0
SI,12 SNEDEN AVENUE,07/16/2019,0
SI, EDGEGROVE AVENUE,07/24/2019,992794
SI,16 HOLCOMB AVENUE,07/26/2019,575000
SI,94 TROSSACH ROAD,07/17/2019,346122
SI,87 STARBUCK STREET,07/17/2019,0
SI,548 LINCOLN AVENUE,07/24/2019,850000
SI,1203 OLYMPIA BOULEVARD,07/15/2019,653717
SI,326 COLONY AVENUE,07/01/2019,460000
SI,25 RENWICK AVENUE,07/22/2019,765000
SI,138 MILTON AVENUE,07/22/2019,0
SI,37 CHRISTINE COURT,07/26/2019,1200000
QN,30-83 CRESCENT STREET,07/31/2019,518135
QN,25-11 33 AVENUE,07/19/2019,1330000
SI,83 GOWER STREET,07/29/2019,580000
SI,179 GOWER STREET,07/29/2019,675000
SI,66 PELICAN CIRCLE,07/10/2019,609999
SI,40 ARDMORE AVENUE,07/18/2019,665000
QN,36-31 31 STREET,07/26/2019,0
SI,28 4 STREET,07/12/2019,300000
SI,100 LINDBERGH AVENUE,07/17/2019,0
SI,29 GRAVES STREET,07/15/2019,405000
QN,30-22 33 STREET,07/30/2019,2200000
SI,25 WOODVALE LOOP,07/30/2019,1150000
SI,346 10 STREET,07/29/2019,540000
SI,44 ELMIRA STREET,07/30/2019,400000
SI,20 CORDELIA AVENUE,07/31/2019,1850000
QN,28-48 36 STREET,07/05/2019,0
SI,78 VINCENT AVENUE,07/17/2019,0
SI,79 CRANFORD COURT,07/01/2019,418000
QN,25-40A 36 STREET,07/19/2019,0
SI,206 HOLDEN BOULEVARD,08/01/2019,0
SI,336 PARK STREET,07/03/2019,745000
SI,141 WEST CEDARVIEW AVE,07/26/2019,800000
SI,157C ARTHUR KILL ROAD,07/29/2019,343000
QN,37-02 BROADWAY,08/01/2019,0
SI,75 LENEVAR AVENUE,07/31/2019,860000
SI,130 COTTER AVENUE,07/03/2019,630000
SI,19 BLYTHE PLACE,07/24/2019,612800
SI,30 UPTON STREET,07/15/2019,0
SI,53 RIDGE AVENUE,07/11/2019,0
SI,115 EVERGREEN STREET,08/01/2019,0
SI,119 EVERGREEN STREET,08/01/2019,0
SI,31 BROOKSIDE LOOP,07/12/2019,965000
SI,764 ROSSVILLE AVENUE,07/24/2019,400000
SI,402 ARTHUR KILL ROAD,08/01/2019,0
SI,120 ROMER ROAD,07/16/2019,1360000
QN,31-45 42 STREET,07/17/2019,815241
SI,85 HARRIS LANE,07/16/2019,519308
QN,25-82 44 STREET,07/28/2019,0
QN,32-57 45 STREET,07/11/2019,1500000
QN,32-48 46 STREET,07/19/2019,0
SI,50 JOHNSON STREET,07/02/2019,370000
QN,25-70 45 STREET,07/10/2019,0
SI,41 BROOK AVENUE,07/02/2019,499000
SI,36 SIMONSON PLACE,07/03/2019,10
SI,107 ALBION PLACE,07/25/2019,0
SI,1317 FOREST AVENUE,07/16/2019,1900000
SI,1319 FOREST AVENUE,07/16/2019,1900000
SI,15 PITNEY AVENUE,07/22/2019,0
QN,46-12 30 ROAD,07/29/2019,850000
SI,283 DECKER AVENUE,07/25/2019,475123
QN,32-41 48 STREET,07/17/2019,1900000
QN,30-59 48 STREET,07/19/2019,0
SI,26 RUMPLER COURT,07/10/2019,354900
SI,10 KISSAM AVENUE,07/31/2019,134400
SI,12 KISSAM AVENUE,07/31/2019,134400
SI,6451 AMBOY ROAD,07/17/2019,825000
SI,3272 AMBOY ROAD,07/31/2019,0
SI,67 TREADWELL AVENUE,07/17/2019,360000
SI,19 NICHOLAS AVENUE,07/15/2019,398000
SI,225 CHARLES AVENUE,07/11/2019,634940
SI,27 NEWARK AVENUE,07/31/2019,0
SI,56 BELWOOD LOOP,07/18/2019,1040000
SI, PORT RICHMOND AVENUE,07/24/2019,0
SI, VILLA AVENUE,07/24/2019,0
QN,18-17 42 STREET,07/01/2019,0
SI,27 MERCER PLACE,07/03/2019,0
QN,20-24 42 STREET,07/31/2019,0
SI,126 VAN NAME AVENUE,07/18/2019,425000
SI,578 MAIN STREET,07/08/2019,685000
SI,19 CHARLES PLACE,07/22/2019,300029
SI,121 LINDENWOOD ROAD,07/03/2019,520000
SI,57 CARTERET STREET,07/08/2019,1490000
SI,251 FINLAY STREET,08/01/2019,1100000
SI,331 ROBINSON AVENUE,07/31/2019,505000
QN,23-37 35 STREET,07/16/2019,1175000
SI,44 JOURNEAY STREET,07/10/2019,297102
SI,161 BARNARD AVENUE,08/01/2019,625000
QN,35-12 19 AVENUE,07/09/2019,0
SI,102 PACIFIC AVENUE,07/24/2019,652500
SI,150 JOHNSON AVENUE,07/17/2019,435000
SI,247 LOCKMAN AVENUE,07/30/2019,0
SI,245 LOCKMAN AVENUE,07/30/2019,0
SI,188A CONTINENTAL PLACE,07/18/2019,326250
SI,118 ARLINGTON AVENUE,07/11/2019,794235
QN,21-62 29 STREET,07/31/2019,0
SI,341 PRESTON AVENUE,07/02/2019,780000
SI,1433 ARDEN AVENUE,07/22/2019,0
SI,4716 AMBOY ROAD,07/10/2019,0
SI,347 WATCHOGUE ROAD,07/25/2019,680000
QN,20-07 26 STREET,07/31/2019,862000
SI,205 ARLENE STREET,07/09/2019,10
SI,58 REGIS DRIVE,07/16/2019,545000
QN,56-21 28 AVENUE,07/26/2019,0
SI,26 FREMONT AVENUE,07/25/2019,0
SI,127 KENILWORTH AVENUE,07/01/2019,444500
SI,83 GRANT PLACE,07/17/2019,0
SI,63 ERIKA LOOP,07/26/2019,675000
QN,99-19 24 AVENUE,07/22/2019,10
SI,178 ILYSSA WAY,07/11/2019,410000
SI,142 JAMIE LANE,07/01/2019,368000
SI,253 EMILY LANE,07/25/2019,375950
QN,24-31 89 STREET,07/06/2019,0
SI,122 HOLCOMB AVENUE,07/23/2019,618000
QN,68-07 31 AVENUE,07/10/2019,850000
SI,237 CARLYLE GREEN,07/19/2019,0
QN,30-43 81 STREET,07/08/2019,0
SI,16A BUNNELL COURT,07/17/2019,405000
SI,66 SPERRY PLACE,07/24/2019,347222
SI,40 CASTOR PLACE,07/25/2019,1400000
SI,155 COVINGTON CIRCLE,07/24/2019,915000
SI,542 MARCY AVENUE,07/02/2019,0
SI,12 LUCY LOOP,07/17/2019,625000
SI,142 FABIAN STREET,07/25/2019,625000
SI,58 ENDVIEW STREET,07/09/2019,550000
SI,552 ARDEN AVENUE,07/30/2019,411000
SI,1 POILLON AVENUE,07/26/2019,950000
QN,70-08 32 AVENUE,07/26/2019,830000
SI,22 MAPLETON AVENUE,07/23/2019,430000
QN,32-40 82 STREET,07/17/2019,0
SI,420 JANSEN STREET,07/15/2019,0
SI,372 BADEN PLACE,07/16/2019,639000
SI,323 GUYON AVENUE,07/09/2019,246500
SI,463 RIGA STREET,07/25/2019,720000
SI,147A CUBA AVENUE,07/24/2019,630000
SI,111 INDALE AVENUE,07/17/2019,0
SI,25 CAROLYN COURT,07/10/2019,1375000
SI,15 RIGIMAR COURT,07/30/2019,0
SI,139 FINLEY AVENUE,07/22/2019,0
SI,445 ELLSWORTH AVENUE,07/29/2019,749000
SI,280 ELLSWORTH AVENUE,07/17/2019,0
SI,109 MANILA AVENUE,07/30/2019,700000
SI,643 RATHBUN AVENUE,07/30/2019,840000
QN,33-37 70 STREET,07/05/2019,0
SI,714 SINCLAIR AVENUE,07/26/2019,0
SI,256 HETT AVENUE,07/23/2019,430000
SI,57 WATERSIDE STREET,08/01/2019,365000
QN,34-22 81 STREET,07/30/2019,915000
QN,34-29 80 STREET,07/25/2019,1050000
SI,447 LENEVAR AVENUE,07/15/2019,0
QN,73-12 35 AVENUE,07/15/2019,640000
QN,73-12 35 AVENUE,07/25/2019,613496
QN,73-12 35 AVENUE,07/31/2019,523890
QN,73-12 35 AVENUE,07/17/2019,501930
QN,35-38 75 STREET,07/23/2019,359000
SI,562 DARLINGTON AVENUE,08/01/2019,0
SI,33 7 STREET,07/24/2019,0
SI,35 7 STREET,07/24/2019,0
SI,277 RAMAPO AVENUE,07/24/2019,625000
SI,134 BEACH AVENUE,07/11/2019,527875
QN,40-21 73 STREET,07/17/2019,910000
QN,41-49 69 STREET,08/01/2019,1200000
SI,48 MILLENNIUM LOOP,07/31/2019,0
SI,567 WINANT AVENUE,07/24/2019,777000
SI,50 ASHLEY LANE,07/15/2019,415000
SI,38 ROBIN COURT,08/01/2019,1000
SI,125 PEMBROOK LOOP,07/10/2019,486000
SI,63 QUAIL LANE,07/03/2019,644000
SI,41 CRANFORD COURT,07/25/2019,390000
SI, ARTHUR KILL ROAD,07/26/2019,52949
SI,286 PARK STREET,07/24/2019,780000
SI,37 CULOTTA LANE,07/10/2019,682500
QN,26-17 92 STREET,07/01/2019,0
SI,120 JOLINE AVENUE,07/30/2019,575000
SI,100 CLARKE AVENUE,07/02/2019,0
SI,45 SEA BREEZE LANE,08/01/2019,406000
SI,23 CORONA AVENUE,07/02/2019,430000
SI,18 PETUNIA COURT,07/10/2019,968000
QN,91-03 31 AVENUE,07/25/2019,0
QN,30-11 94 STREET,07/29/2019,680000
QN,31-48 85 STREET,07/29/2019,0
SI,664 CRAIG AVENUE,07/11/2019,0
QN,31-49 92 STREET,07/31/2019,785000
SI,20 JUMEL STREET,07/18/2019,602500
SI,124 FISHER AVENUE,07/17/2019,639888
SI,91 BENTLEY STREET,08/01/2019,677500
SI,160 BUTLER AVENUE,07/16/2019,0
SI,18 LENHART STREET,07/01/2019,896000
QN,32-32 83 STREET,07/22/2019,0
SI,142 SAMPSON AVENUE,07/25/2019,0
QN,34-41 85 STREET,07/19/2019,258000
QN,86-10 34 AVENUE,07/26/2019,405000
QN,83-12 35 AVENUE,07/25/2019,680000
QN,89-10 35 AVENUE,07/11/2019,377675
QN,41-50 78 STREET,07/29/2019,182500
QN,42-22 KETCHAM STREET,07/09/2019,483719
QN,88-11 ELMHURST AVENUE,07/23/2019,280000
QN,42-70 79 STREET,07/02/2019,10
QN,81-11 45 AVENUE,07/18/2019,298000
QN,81-11 45 AVENUE,07/22/2019,345000
QN,42-84 HAMPTON STREET,07/09/2019,0
QN,41-78 DENMAN STREET,07/01/2019,780000
SI,295 GREENCROFT AVENUE,07/17/2019,868888
SI,106 MONTICELLO TERRACE,07/30/2019,0
SI,308 RIDGECREST AVENUE,07/30/2019,707850
SI,12 HOLLY AVENUE,07/23/2019,550000
QN,25-09 MCINTOSH STREET,07/31/2019,776556
QN,108-15 DITMARS BOULEVARD,07/19/2019,600000
SI,40 RUSSELL STREET,07/29/2019,613000
SI,146 DAVID STREET,07/15/2019,0
SI,374 GIFFORDS LANE,07/30/2019,417500
SI,379 DOANE AVENUE,07/17/2019,585000
QN,104-41 38 AVENUE,07/25/2019,0
SI,221 BROOKFIELD AVENUE,07/03/2019,725000
QN,87-13 51 AVENUE,07/18/2019,960000
SI,666 ARMSTRONG AVENUE,07/24/2019,0
SI,151 RIDGEWOOD AVENUE,07/29/2019,690000
SI,139 EAST FIGUREA AVENUE,07/09/2019,100000
QN,47-14 99 STREET,07/30/2019,748000
SI,125 GETZ AVENUE,07/30/2019,565000
SI,555 ELTINGVILLE BLVD,07/25/2019,504171
SI,45 BAMBERGER LANE,07/16/2019,600000
SI,57 BAMBERGER LANE,07/25/2019,698000
SI,93 AUGUSTA AVENUE,07/13/2019,50000
SI,693A BARLOW AVENUE,07/11/2019,365000
QN,59-23A XENIA STREET,07/31/2019,0
QN,59-30 108 STREET,07/29/2019,250000
QN,105-08 WESTSIDE AVENUE,08/01/2019,0
QN,58-21 VAN CLEEF STREET,07/10/2019,0
QN,58-17 VAN CLEEF STREET,07/31/2019,860000
SI,776 BARLOW AVENUE,07/18/2019,0
QN,104-67 41 AVENUE,07/25/2019,910000
QN,104-59 42 AVENUE,07/15/2019,0
SI,67 LADD AVENUE,07/02/2019,598000
QN,108-78 42 AVENUE,07/31/2019,763000
SI,111 LORING AVENUE,07/19/2019,510000
SI,71 FORRESTAL AVENUE,07/23/2019,0
SI,228 WOODROW ROAD,07/09/2019,421000
SI,50 SINCLAIR AVENUE,07/29/2019,1075000
QN,61-25 98 STREET,07/08/2019,390000
QN,61-25 98 STREET,07/29/2019,316368
QN,61-25 98 STREET,07/08/2019,300000
QN,63-33 98 PLACE,07/25/2019,320000
QN,102-55 67 DRIVE,07/03/2019,253500
QN,103-25 68 AVENUE,07/16/2019,534581
QN,103-25 68 AVENUE,07/25/2019,499999
QN,105-48 62 DRIVE,07/25/2019,0
QN,105-46 63 AVENUE,07/01/2019,0
QN,65-30 108 STREET,08/01/2019,300000
QN,105-07 66 ROAD,07/25/2019,250000
QN,105-07 66 ROAD,07/25/2019,395000
SI,252 JAMIE LANE,07/31/2019,395000
QN,67-35 YELLOWSTONE BLVD,07/17/2019,228000
QN,67-38 108 STREET,07/11/2019,333606
QN,67-71 YELLOWSTONE BOULEVARD,07/30/2019,310000
QN,67-71 YELLOWSTONE BOULEVARD,07/10/2019,215000
QN,67-66 108 STREET,07/25/2019,335000
SI,307 ARDEN AVENUE,07/15/2019,539571
QN,108-24 71 AVENUE,07/31/2019,0
SI,18 BELFIELD AVENUE,07/31/2019,0
QN,52-24 65 PLACE,07/16/2019,315000
QN,52-60 66 STREET,07/18/2019,880000
QN,55-12 68 STREET,07/25/2019,985000
QN,51-43 69 STREET,07/03/2019,0
QN,51-29 69 PLACE,07/05/2019,10
QN,51-34 GORSLINE STREET,07/19/2019,845000
QN,52-27 79 STREET,07/26/2019,850000
QN,59-20 60 STREET,07/22/2019,0
QN,58-95 MAURICE AVENUE,07/18/2019,39500000
QN,57-40 59 STREET,07/25/2019,525000
QN,60-36 56 AVENUE,07/09/2019,846500
QN,61-06 60 DRIVE,07/01/2019,870000
QN,57-46 65 STREET,07/25/2019,0
QN,62-82 60 ROAD,07/30/2019,0
QN,62-68 MT OLIVET CRESCENT,07/16/2019,998000
QN,67-40 ELIOT AVENUE,07/10/2019,0
QN,74-16 GRAND AVENUE,07/11/2019,16500000
QN,54-16 80 STREET,08/01/2019,796000
QN,72 PLACE,07/26/2019,0
QN,71-37 58 ROAD,07/16/2019,1320000
QN,86-20 54 AVENUE,08/01/2019,0
QN,86-05 60 ROAD,07/08/2019,227000
QN,84-17 57 AVENUE,07/12/2019,985000
QN,64-69 84 STREET,08/01/2019,0
QN,65-29 79 PLACE,07/26/2019,528000
QN,73-17 METROPOLITAN AVENUE,07/11/2019,0
QN,63-34 CROMWELL CRESCENT,07/29/2019,1650000
QN,85-15 65 ROAD,07/03/2019,770000
QN,66-12 CLYDE STREET,07/01/2019,950000
QN,67-107 CLYDE STREET,07/22/2019,955000
QN,68-14 KESSEL STREET,07/18/2019,860000
QN,68-49 DARTMOUTH STREET,07/30/2019,0
QN,70-47 HARROW STREET,07/01/2019,1350000
QN,6 BURNS STREET,07/11/2019,935000
QN,6 BURNS STREET,07/10/2019,409000
QN,4 DARTMOUTH STREET,07/02/2019,355000
QN,39 INGRAM STREET,07/01/2019,1830000
QN,117-01 METROPOLITAN AVENUE,07/23/2019,555000
QN,117-01 METROPOLITAN AVENUE,07/08/2019,315500
QN,83-15 116 STREET,07/30/2019,253000
QN,118-17 UNION TURNPIKE,07/29/2019,381000
QN,4-88 RICARD STREET,07/25/2019,1236000
QN,19-25 HIMROD STREET,07/30/2019,0
QN,46-00 METROPOLITAN AVENUE,07/25/2019,2400000
QN, METROPOLITAN AVENUE,07/25/2019,2400000
QN,57-29 CATALPA AVENUE,07/17/2019,1550000
QN,59-32 70 AVENUE,07/03/2019,0
QN,59-23 71 AVENUE,07/17/2019,1800000
QN,1662 PUTNAM AVENUE,07/26/2019,0
QN,64-11 WOODBINE STREET,07/30/2019,0
QN,69-20 65 STREET,07/30/2019,860000
QN,72-29 67 PLACE,07/16/2019,889000
QN,77-17 64 STREET,07/19/2019,0
QN,80-72 59 STREET,07/26/2019,955000
QN,60-34 80 AVENUE,07/02/2019,0
QN,75-17 67 DRIVE,07/22/2019,998000
QN,78-09 77 AVENUE,07/15/2019,860000
QN,77-08 75 STREET,07/31/2019,0
QN,77-05 82 STREET,07/02/2019,677500
QN,78-35 76 STREET,07/30/2019,635000
QN,78-41 85 STREET,07/30/2019,330000
QN,83-75 WOODHAVEN BOULEVARD,07/31/2019,275000
QN,5-17 115 STREET,07/18/2019,0
QN,7-09 119 STREET,07/22/2019,175000
QN,8-22 COLLEGE PLACE,07/18/2019,0
QN,121-43 6 AVENUE,07/19/2019,915000
QN,125-14 5 AVENUE,07/11/2019,0
QN,124-17 11 AVENUE,07/03/2019,860000
QN,9-15 128 STREET,07/01/2019,300000
QN,114-24 TAIPEI COURT,07/03/2019,738231
QN,114-22 TAIPEI COURT,07/03/2019,712775
QN,9-25 119 STREET,07/17/2019,743800
QN,127-14 23 AVENUE,07/17/2019,0
QN,23-55 129 STREET,07/25/2019,662500
QN,25-70 WHITESTONE EP SR W,08/01/2019,6900000
QN,32 CENTER DRIVE,07/29/2019,0
QN,13-19 146 STREET,07/29/2019,708400
QN,150-20 9 AVENUE,07/09/2019,799870
QN,151-19 10 AVENUE,07/17/2019,650000
QN,12-16 152 STREET,07/10/2019,0
QN,154-54 RIVERSIDE DRIVE,07/25/2019,1450000
QN,157-33 13 AVENUE,07/23/2019,1300000
QN,15-12 149 STREET,07/19/2019,1792120
QN,16-06 150 PLACE,07/25/2019,1374638
QN,16-29 157 STREET,07/18/2019,912500
QN,16-37 160 STREET,07/12/2019,365000
QN,18-09 160 STREET,07/30/2019,299000
QN,146-24 WILLETS POINT BLVD,07/10/2019,1420000
QN,146-18 BAYSIDE AVENUE,07/31/2019,1186000
QN,159-15 32 AVENUE,07/19/2019,0
QN,29-56 168 STREET,07/11/2019,0
QN,17203 32 AVENUE,07/29/2019,0
QN,35-20 LEAVITT STREET,07/05/2019,0
QN,144-63 35 AVENUE,07/02/2019,0
QN,144-40 38 AVENUE,07/16/2019,280000
QN,144-76 ROOSEVELT AVENUE,07/12/2019,0
QN,133-08 41 ROAD,07/17/2019,2170000
QN,44-15 COLLEGE POINT BLVD,07/22/2019,13600000
QN,134-28 BLOSSOM AVENUE,07/09/2019,0
QN,46-32 KISSENA BOULEVARD,07/31/2019,0
QN,137-39 LABURNUM AVENUE,07/15/2019,0
QN,143-28 FRANKLIN AVENUE,07/17/2019,0
QN,33-26 158 STREET,07/23/2019,1600000
QN,33-22 164 STREET,07/23/2019,980000
QN,35-51 162 STREET,07/30/2019,905000
QN,167-10 CROCHERON AVENUE,07/12/2019,419278
QN,167-10 CROCHERON AVENUE,07/16/2019,300000
QN,35-20 171 STREET,07/10/2019,0
QN,36-28 191 STREET,07/31/2019,898000
QN,193-03 39 AVENUE,07/30/2019,0
QN,192-19 39 AVENUE,07/30/2019,0
QN,42-31 149 STREET,07/11/2019,0
QN,147-37 DELAWARE AVENUE,07/13/2019,0
QN,47-45 PARSONS BOULEVARD,07/22/2019,0
QN,45-63 196 PLACE,07/15/2019,865000
QN,46-39 192 STREET,07/24/2019,0
QN,171-04 GLADWIN AVENUE,07/30/2019,835000
QN,47-11 193 STREET,08/01/2019,1250000
QN,48-17 186 STREET,07/10/2019,870000
QN,166-02 17 ROAD,07/16/2019,230000
QN,166-02 17 ROAD,07/03/2019,190000
QN,169-16 21 ROAD,07/30/2019,1260000
QN,23-02 169 STREET,07/05/2019,0
QN,169-20 25 AVENUE,07/26/2019,975000
QN,199-01 17 AVENUE,07/12/2019,325000
QN,202-06 23 AVENUE,07/31/2019,0
QN,13-04 BELL BOULEVARD,07/12/2019,0
QN,18-40 211 STREET,08/01/2019,220000
QN,209-20 18 AVENUE,07/16/2019,195000
QN,23-47 CORPORAL KENNEDY ST,07/12/2019,0
QN,17-85 215 STREET,07/23/2019,0
QN,18-05 215 STREET,07/19/2019,362505
QN,213-42 29 AVENUE,07/01/2019,820000
QN,203-01 35 AVENUE,07/22/2019,350000
QN,35-09 215 STREET,07/31/2019,875000
QN,43-27 220 STREET,07/17/2019,1130000
QN,135-15 62 AVENUE,07/29/2019,830000
QN,153-53 HORACE HARDING EXPWY,07/26/2019,0
QN,68-09 138 STREET,07/16/2019,250000
QN,68-09 138 STREET,07/18/2019,249900
QN,144-55 MELBOURNE AVENUE,07/17/2019,255000
QN,144-55 MELBOURNE AVENUE,07/30/2019,0
QN,135-12 77 AVENUE,07/25/2019,210000
QN,141-04 77 AVENUE,07/22/2019,280000
QN,144-24 72 ROAD,07/09/2019,0
QN,144-26 73 AVENUE,07/30/2019,0
QN,147-03 71 AVENUE,07/18/2019,345000
QN,147-22 78 AVENUE,07/23/2019,870000
QN,78-31 147 STREET,07/16/2019,140000
QN,144-09 COOLIDGE AVENUE,07/01/2019,0
QN,150-10 71 AVENUE,07/31/2019,225000
QN,171-14 67 AVENUE,07/12/2019,0
QN,69-41 173 STREET,07/22/2019,0
QN,75-39 168 STREET,07/16/2019,755000
QN,80-53 168 STREET,07/20/2019,115500
QN,58-09 182 STREET,07/01/2019,860000
QN,65-31 180 STREET,07/02/2019,0
QN,75-10 177 STREET,07/09/2019,0
QN,75-85 181 STREET,07/02/2019,0
QN,75-30 186 STREET,07/23/2019,850000
QN,187-26 PERTH ROAD,07/01/2019,0
QN,80-50 192 STREET,07/02/2019,0
QN,47-17 213 STREET,07/15/2019,0
QN,214-36 45 ROAD,07/27/2019,0
QN,47-48 215 PLACE,07/23/2019,203000
QN,53-35 HOLLIS COURT BLVD,07/02/2019,1080000
QN,67-02 SPRINGFIELD BLVD,07/02/2019,420000
QN,67-02 SPRINGFIELD BLVD,07/24/2019,378000
QN,67-02 SPRINGFIELD BLVD,07/26/2019,370000
QN,67-02 SPRINGFIELD BLVD,07/31/2019,335000
QN,69-38 225 STREET,07/10/2019,1330000
QN,217-02 75 AVENUE,07/11/2019,355000
QN,80-07 HOLLIS HILLS TERRACE,07/01/2019,875000
QN,219-01 82 AVENUE,07/18/2019,958000
QN,215-12 86 AVENUE,07/02/2019,0
QN,221-22 MANOR ROAD,07/10/2019,285000
QN,235-02 SEWARD AVENUE,07/09/2019,855000
QN,88-30 LYMAN STREET,07/18/2019,0
QN,329 WARWICK AVENUE,07/15/2019,903000
QN,259 HOLLYWOOD AVENUE,07/30/2019,10
QN,237-59 HOLLYWOOD AVENUE,07/30/2019,10
QN,32-01 DOUGLAS ROAD,07/23/2019,0
QN,52-11 DOUGLASTON PARKWAY,07/24/2019,0
QN,246-40 54 AVENUE,07/02/2019,998000
